id,created_at,type,code,input,output
bdb88487-c9e0-455d-b252-15a4499495ce,2022-03-03 21:36:29.842298,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""c72f91eb4f0b42fc8abd71dcd5e6b3fd""}, ""statusCode"": 400}"
57726f0e-f646-43ec-a071-d311fc2c3ab2,2022-03-03 21:36:46.235238,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""9a26b530ca76483d85f176b107acb223""}, ""statusCode"": 400}"
75a34f45-bdc5-41d6-979b-f39e4b285e29,2022-03-03 21:36:49.647275,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""1d51a8b9e57541619f6256792366cc5d""}, ""statusCode"": 400}"
9a32a68c-1604-485e-aa22-595fdeb3aea0,2022-03-03 21:37:35.941638,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""5a7634e9fe1343e7a85ff54882e51f1a""}, ""statusCode"": 400}"
06497f74-2a63-4b08-b7e5-f9853364c082,2022-03-03 21:37:52.097547,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""41d70be7-0697-43e4-b469-bf221d91bb34""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""e7b5e9ec306b46fd88661201f40676a2""}, ""statusCode"": 400}"
128257da-a250-492a-bb32-f09442a6130e,2022-03-03 21:38:04.57811,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""13f5464f475e4a46a30caba6a217105b""}, ""statusCode"": 400}"
2a398648-4df1-485c-bd02-7813873d0c6c,2022-03-03 21:40:36.489308,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""7e44aa0f48544e0899114153aadc99e5""}, ""statusCode"": 400}"
bf96e732-059f-459e-9e83-6acb089e3cfb,2022-03-03 21:41:06.693786,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""52c3d9f7b5214775a534d65e3b36730d""}, ""statusCode"": 400}"
509f4b21-cbd1-41b2-86b1-092a615e7d7a,2022-03-03 21:41:13.522256,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""d6b4340d523947b1b123687a1b00212a""}, ""statusCode"": 400}"
e74a8647-0281-4cc4-a900-3f6f5f5820f8,2022-03-03 21:41:29.838205,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""bb1b6e90f378496989d14bf5b40d6146""}, ""statusCode"": 400}"
8cc84668-9047-4ed1-92d6-06992b6c6114,2022-03-03 21:41:46.247681,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""762258c9b2aa44a1afbb744b37629d47""}, ""statusCode"": 400}"
c2af3087-3960-4cbe-a554-aaebb24dcb09,2022-03-03 21:41:49.66634,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b8d11b4344104e8cb5a52ea9d6a0d1ac""}, ""statusCode"": 400}"
afcf9a48-896c-4d66-a5ef-99116da64a0e,2022-03-03 21:42:35.955161,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""e9c11bb7102f4faa88539da0b5794a69""}, ""statusCode"": 400}"
8e356e3d-d114-49d9-aeb5-e6c251fad7d6,2022-03-03 21:42:52.157593,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""41d70be7-0697-43e4-b469-bf221d91bb34""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""0f52fb39cd094746830ef2af8263b2be""}, ""statusCode"": 400}"
ecb3cc89-f0b5-44e0-9e52-b59161e8cb77,2022-03-03 21:43:04.59833,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""93345fef77494511b6a28c3ee205dc0b""}, ""statusCode"": 400}"
583e29d4-9d98-42eb-9964-e18b85343c8e,2022-03-03 21:26:09.350655,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""27e35559ea9449279c1e6d43e97da27e""}, ""statusCode"": 400}"
b03b5f79-ffee-4ab3-bb3d-cbcb6bd995d8,2022-03-03 21:26:33.89065,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""4c533af429f3493da19633eb818a1d02""}, ""statusCode"": 400}"
ddcd8459-1703-456f-ab36-94fd0bd821db,2022-03-03 21:26:54.13854,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""2fd4d642e36f405492972a61f5af636b""}, ""statusCode"": 400}"
23eb332b-1cde-43fe-a847-6a64b52965ae,2022-03-03 21:47:35.938973,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""00e678b16a774e8cb81c99e0a587f598""}, ""statusCode"": 400}"
c64b7cb9-0791-40eb-9fc0-b174a9990174,2022-03-03 21:45:36.505206,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""5b4fc443682441e9bf5a3add00a2044f""}, ""statusCode"": 400}"
11e89f42-9c54-4af0-bfbb-7d555b8e2a18,2022-03-03 21:46:06.704489,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""2314e7385d9240a18af2d0beb133f434""}, ""statusCode"": 400}"
c2241a71-bc1a-4fb0-a4c0-ad62ba791ab1,2022-03-03 21:46:13.465702,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""6710c2ea4ceb4011b4c1dd6ff185def2""}, ""statusCode"": 400}"
e5b5f782-eb96-4dd6-9b53-8cd23dc71b95,2022-03-03 21:50:36.505171,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""358bdb20b44a42c8bf5e5be4d5d9bc76""}, ""statusCode"": 400}"
c156fb54-4503-465d-bb8b-617200c29274,2022-03-03 21:55:36.553105,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""fd132a08dbec4fc1ba2b681ce7188536""}, ""statusCode"": 400}"
9f13b733-0381-4e36-b848-882f154d316e,2022-03-03 21:46:29.838961,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b420f6df7e30404ab357e8f5d64922aa""}, ""statusCode"": 400}"
9a947dc1-d5de-4775-80a9-28627375cece,2022-03-03 21:46:46.219857,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""95d67341706b4dcabc75a572fd442675""}, ""statusCode"": 400}"
63fff370-551f-4885-b8d3-0e83eb41d452,2022-03-03 21:46:49.654796,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""1e6197bd465848c586744895eed90fa5""}, ""statusCode"": 400}"
96601916-ad0c-4936-85ca-bd46907b78aa,2022-03-03 21:56:06.751074,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""ff6d12de5bbd42b68014da083f854a60""}, ""statusCode"": 400}"
523c5c15-56f8-4982-9aef-a6417ab476f9,2022-03-03 21:56:13.476589,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""288f0792095e40dbb5fceeeb6b63f11e""}, ""statusCode"": 400}"
01cdb153-0803-4a39-a3fa-83aa4f072db0,2022-03-03 21:56:29.895463,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""e470140dfc1f4af588176a96dc71938b""}, ""statusCode"": 400}"
3f38b488-c518-4a0a-8c2e-1009d414228a,2022-03-03 21:56:46.224607,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""90b9236b39004092bace450491951ea9""}, ""statusCode"": 400}"
7b1b1d95-8836-4e86-8c3f-c0dbd57670fe,2022-03-03 21:56:49.665321,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""f44ff74fb79f4d8ca383fb2ab015cb9a""}, ""statusCode"": 400}"
e1200060-8831-456b-9934-b5c0e4a0328b,2022-03-03 21:57:35.988698,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""37a986947cc84b2daa1af31e109d1c44""}, ""statusCode"": 400}"
c9c5c8d7-46df-4b37-89c7-eaacfe4d1cab,2022-03-03 21:57:52.101114,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""41d70be7-0697-43e4-b469-bf221d91bb34""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""bc329bada0704bba97174046040b5314""}, ""statusCode"": 400}"
d280b943-7856-4ac3-a161-b8fe9862fa16,2022-03-03 21:51:06.700867,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""3e8bed1086504a6da42876db71a99b8b""}, ""statusCode"": 400}"
e3b81aeb-9b6c-45cf-b269-0dc0309fb4ab,2022-03-03 21:51:13.46685,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""5982b89783cf474da8bc614d0e0c7564""}, ""statusCode"": 400}"
bc6c11ba-8727-4490-81ed-4e17b4551ee6,2022-03-03 21:51:29.842597,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""08508094b41c41379a3609cdfbc7d87f""}, ""statusCode"": 400}"
44df62e5-76d2-46f8-984c-01c404d3df60,2022-03-03 21:51:46.235742,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""cbd2a4bf62d044748cf5be250c2a40f0""}, ""statusCode"": 400}"
1f5d7539-e6b5-4787-8728-b3cc0b9cc4a7,2022-03-03 21:51:49.656775,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""0215b73e5b5e41c69c89ccf47b678f6c""}, ""statusCode"": 400}"
574f119e-c010-4776-8ae7-0bf55f4cb9c5,2022-03-03 21:52:35.948388,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""9889202be9a540b1b22a32289e8413be""}, ""statusCode"": 400}"
06bf47e7-3e5d-4366-acc5-0706f3ac2417,2022-03-03 21:52:52.103482,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""41d70be7-0697-43e4-b469-bf221d91bb34""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""3e4f0b1596384ad490d33dd5b5f89a11""}, ""statusCode"": 400}"
73b27273-9919-45e4-a9d0-01ec334da0d8,2022-03-03 21:53:04.578443,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""9bd3e7f5c4744bf9b35f811fcc7800d5""}, ""statusCode"": 400}"
8297c62e-0eb0-40fb-9119-7143f58d6c3e,2022-03-03 21:58:04.577337,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""5b668e596ba34912a03f15ce19f3fe25""}, ""statusCode"": 400}"
5770119c-a82a-43fc-a53d-c5478824a889,2022-03-03 22:00:36.542878,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""9f5b054b4a554f95923a77e92cee1351""}, ""statusCode"": 400}"
95424685-005f-4c75-a8aa-25918f9e1a53,2022-03-03 22:05:36.548962,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""fa8e54e6f0a44c4c8e22879d03a2bfe1""}, ""statusCode"": 400}"
68ac756a-a3d0-4425-973c-a0846706607e,2022-03-03 22:06:06.769554,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b91538742804407e8b52044941eefd76""}, ""statusCode"": 400}"
7d5ccd0c-d453-49b0-8200-d7853274c125,2022-03-03 22:06:13.478319,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""0b8a7f2c9ddf43c6975a47e739a091e0""}, ""statusCode"": 400}"
832ece63-ccc3-4312-91e8-3ae4171184a7,2022-03-03 22:06:29.899614,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""586a5201fa54400cbd9c3cb2e2d565e7""}, ""statusCode"": 400}"
fd609f9d-1709-4ad6-b2b4-3d91a53826c3,2022-03-03 21:47:52.114996,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""41d70be7-0697-43e4-b469-bf221d91bb34""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""9ac5f9a6318342809c3b65ff8f831686""}, ""statusCode"": 400}"
